Marque,Modèle,Année,Type de carburant,Puissance fiscale,Kilométrage,Nombre de portes,Première main,État,Boîte à vitesses,Origine,Prix
Volkswagen,Polo,2013,Diesel,5,225000,5,Non,Très bon,Manuelle,WW au Maroc,95000
Opel,Crossland,2019,Diesel,6,97000,5,Non,Très bon,Manuelle,WW au Maroc,152000
Volkswagen,Tiguan,2018,Diesel,8,165000,5,Non,Excellent,Automatique,Dédouanée,305000
Rover,Serie 400,1997,Diesel,8,325000,5,Non,Très bon,Manuelle,Importée neuve,33000
Dacia,Sandero,2024,Diesel,6,2000,5,Oui,Neuf,Manuelle,WW au Maroc,178000
Volkswagen,Golf 4,2001,Diesel,6,225000,5,Non,Très bon,Manuelle,Pas encore dédouanée,100000
Mercedes-Benz,Classe E,2014,Diesel,9,145000,5,Oui,Excellent,Automatique,Importée neuve,198000
Opel,Insignia,2018,Diesel,6,62000,5,Non,Excellent,Manuelle,WW au Maroc,169500
Jeep,Renegade,2023,Diesel,6,52000,5,Oui,Excellent,Manuelle,WW au Maroc,197000
Fiat,500X,2021,Diesel,6,52000,5,Oui,Excellent,Automatique,WW au Maroc,180000
Jeep,Renegade,2021,Diesel,6,57000,5,Oui,Excellent,Automatique,WW au Maroc,195000
Dacia,Sandero,2019,Diesel,6,155000,5,Non,Très bon,Manuelle,WW au Maroc,112000
Volkswagen,Tiguan,2016,Diesel,8,155000,5,Oui,Excellent,Manuelle,Dédouanée,210000
Mercedes-Benz,Classe A,2015,Diesel,6,145000,5,Oui,Très bon,Automatique,WW au Maroc,179000
Volkswagen,Tiguan,2018,Diesel,8,225000,5,Oui,Excellent,Automatique,Dédouanée,279000
Renault,Symbol,2013,Diesel,6,22000,5,Non,Excellent,Manuelle,WW au Maroc,70000
Dacia,Duster,2018,Diesel,6,77000,5,Non,Bon,Automatique,WW au Maroc,150000
Mercedes-Benz,270,2007,Diesel,11,195000,5,Oui,Excellent,Automatique,Dédouanée,60000
Volkswagen,Touareg,2016,Diesel,12,195000,5,Non,Excellent,Automatique,WW au Maroc,169000
Skoda,Kodiaq,2020,Diesel,8,47000,5,Non,Excellent,Automatique,WW au Maroc,315000
Renault,Megane,2011,Diesel,7,225000,5,Non,Excellent,Manuelle,WW au Maroc,98000
Hyundai,i30,2015,LPG,6,175000,5,Oui,Très bon,Manuelle,WW au Maroc,135000
Audi,A7,2014,Diesel,12,105000,5,Non,Bon,Automatique,WW au Maroc,189000
Volkswagen,Golf 7,2017,Diesel,8,165000,5,Non,Excellent,Automatique,Dédouanée,289000
Mercedes-Benz,Classe E,2016,Diesel,8,225000,5,Oui,Excellent,Automatique,Dédouanée,330000
Dacia,Dokker,2021,Diesel,6,125000,5,Non,Très bon,Manuelle,WW au Maroc,135000
Renault,Express,2022,Diesel,6,72000,5,Non,Bon,Manuelle,WW au Maroc,155000
Opel,Antara,2010,Diesel,8,225000,5,Non,Très bon,Manuelle,Dédouanée,90000
Renault,Laguna,2005,Diesel,7,2000,5,Non,Excellent,Manuelle,WW au Maroc,66000
Volkswagen,Passat CC,2016,Diesel,8,195000,5,Non,Excellent,Automatique,WW au Maroc,179000
Skoda,Octavia,2016,Diesel,8,225000,5,Non,Très bon,Manuelle,WW au Maroc,143000
Ford,Mondeo,2011,Essence,11,72000,5,Non,Excellent,Automatique,WW au Maroc,80000
Renault,Megane,2019,Diesel,6,145000,5,Oui,Très bon,Automatique,WW au Maroc,168000
Volkswagen,Polo,2009,Essence,6,105000,5,Non,Très bon,Manuelle,WW au Maroc,69000
Volkswagen,Golf 7,2019,Diesel,8,92000,5,Non,Excellent,Automatique,WW au Maroc,218000
Dacia,Sandero,2023,Essence,6,22000,5,Oui,Très bon,Automatique,WW au Maroc,140000
Volkswagen,Jetta,2019,Diesel,8,97000,5,Oui,Excellent,Automatique,WW au Maroc,187000
Dacia,Logan,2023,Diesel,6,27000,5,Oui,Excellent,Automatique,WW au Maroc,115000
Peugeot,208,2023,Diesel,6,12000,5,Non,Excellent,Manuelle,WW au Maroc,163000
Ford,Kuga,2021,Diesel,6,72000,5,Oui,Excellent,Automatique,WW au Maroc,280000
Fiat,500,2013,Essence,7,37000,3,Non,Excellent,Automatique,WW au Maroc,95000
Peugeot,2008,2016,Diesel,6,135000,5,Non,Excellent,Manuelle,WW au Maroc,138000
Kia,Ceed,2015,Diesel,6,225000,5,Non,Très bon,Manuelle,WW au Maroc,108000
Fiat,Punto,2014,Diesel,5,105000,5,Non,Excellent,Manuelle,WW au Maroc,77000
Nissan,Qashqai,2021,Diesel,6,115000,5,Non,Bon,Automatique,WW au Maroc,235000
BMW,X1,2010,Diesel,8,125000,5,Non,Bon,Automatique,Dédouanée,145000
Dacia,Dokker,2021,Diesel,6,105000,5,Oui,Très bon,Manuelle,WW au Maroc,146000
Renault,Koleos,2019,Essence,14,17000,5,Oui,Excellent,Automatique,Dédouanée,200000
Opel,Astra,2014,Diesel,7,275000,5,Non,Très bon,Manuelle,WW au Maroc,108000
Renault,Clio,2017,Diesel,6,145000,5,Non,Très bon,Automatique,WW au Maroc,119000
Dacia,Duster,2020,Diesel,6,82000,5,Oui,Très bon,Automatique,WW au Maroc,162000
Mercedes-Benz,Classe A,2017,Diesel,6,82000,5,Oui,Très bon,Automatique,WW au Maroc,220000
Peugeot,206,2004,Diesel,6,225000,5,Non,Bon,Manuelle,Dédouanée,60000
Hyundai,i30,2016,Diesel,6,225000,5,Non,Très bon,Automatique,WW au Maroc,132000
Mercedes-Benz,Classe CLA,2015,Diesel,8,135000,5,Non,Très bon,Automatique,WW au Maroc,220000
Dacia,Dokker,2019,Diesel,6,145000,5,Non,Excellent,Manuelle,WW au Maroc,118000
Citroen,Berlingo,2019,Diesel,6,125000,5,Non,Excellent,Manuelle,WW au Maroc,145000
Dacia,Dokker,2016,Diesel,6,115000,5,Oui,Très bon,Manuelle,WW au Maroc,90000
Renault,Laguna,1995,Diesel,8,2000,5,Oui,Excellent,Manuelle,Dédouanée,38000
Peugeot,208,2020,Diesel,6,72000,5,Non,Excellent,Manuelle,WW au Maroc,144000
Volkswagen,Polo,2004,Essence,8,7000,5,Non,Bon,Manuelle,WW au Maroc,42000
Hyundai,i20,2015,Diesel,6,155000,5,Non,Excellent,Manuelle,WW au Maroc,98000
Volkswagen,Jetta,2016,Diesel,6,155000,5,Oui,Excellent,Automatique,WW au Maroc,194000
Peugeot,307,2007,Diesel,6,325000,5,Non,Très bon,Manuelle,WW au Maroc,68000
Ford,Fiesta,2013,Diesel,6,135000,5,Non,Très bon,Manuelle,WW au Maroc,117000
Audi,A3,2014,Diesel,6,185000,5,Non,Très bon,Automatique,WW au Maroc,173000
Nissan,Qashqai,2012,Diesel,6,185000,5,Oui,Excellent,Manuelle,WW au Maroc,118000
Volkswagen,Tiguan,2018,Diesel,8,135000,5,Non,Excellent,Automatique,WW au Maroc,210000
Dacia,Lodgy,2022,Diesel,6,87000,5,Non,Excellent,Manuelle,WW au Maroc,158000
Hyundai,Elantra,2017,Diesel,6,145000,5,Non,Très bon,Manuelle,WW au Maroc,147000
Dacia,Logan,2021,Diesel,6,115000,5,Non,Excellent,Manuelle,WW au Maroc,116000
Hyundai,Accent,2022,Diesel,6,82000,5,Oui,Excellent,Automatique,WW au Maroc,155000
Renault,Kangoo,2017,Diesel,6,87000,5,Non,Excellent,Manuelle,WW au Maroc,128000
Ford,Focus,2012,Diesel,7,225000,5,Oui,Bon,Manuelle,WW au Maroc,115000
Mercedes-Benz,220,1995,Diesel,9,325000,5,Non,Très bon,Manuelle,Dédouanée,60000
Hyundai,Santa Fe,2019,Diesel,9,105000,5,Oui,Excellent,Automatique,WW au Maroc,295000
Suzuki,Maruti,2007,Essence,5,195000,5,Non,Excellent,Manuelle,Importée neuve,23000
Volkswagen,Golf 2,1986,Diesel,7,12000,5,Non,Très bon,Manuelle,Dédouanée,30000
Dacia,Duster,2016,Diesel,6,115000,5,Oui,Neuf,Manuelle,WW au Maroc,139000
Volkswagen,Golf 4,2002,Diesel,8,275000,5,Non,Excellent,Manuelle,Dédouanée,70000
Dacia,Duster,2015,Diesel,6,52000,5,Oui,Très bon,Manuelle,WW au Maroc,133000
Dacia,Logan,2024,Diesel,6,57000,5,Oui,Très bon,Manuelle,WW au Maroc,143000
Peugeot,2008,2022,Diesel,6,52000,5,Oui,Excellent,Automatique,WW au Maroc,258000
Dacia,Sandero,2020,Diesel,6,62000,5,Oui,Excellent,Manuelle,WW au Maroc,130000
Hyundai,i10,2011,Essence,6,175000,5,Non,Bon,Manuelle,WW au Maroc,56000
Mercedes-Benz,Classe C,2007,Diesel,12,275000,5,Non,Très bon,Automatique,Dédouanée,98000
Kia,Picanto,2007,Essence,6,225000,5,Non,Très bon,Manuelle,WW au Maroc,45000
Suzuki,Alto,2009,Essence,6,72000,5,Non,Très bon,Manuelle,WW au Maroc,37000
Renault,Clio,2021,Diesel,6,115000,5,Non,Excellent,Manuelle,WW au Maroc,134000
Volkswagen,Tiguan,2011,Diesel,6,275000,5,Oui,Neuf,Manuelle,Dédouanée,173000
Land Rover,Range Rover Evoque,2013,Diesel,9,125000,5,Oui,Excellent,Automatique,WW au Maroc,185000
Volkswagen,Golf 7,2014,Diesel,8,125000,5,Oui,Neuf,Automatique,Dédouanée,203000
Renault,R4,1986,Essence,5,2000,5,Non,Bon,Manuelle,Dédouanée,25000
Audi,A3,2015,Essence,8,22000,5,Non,Très bon,Automatique,Dédouanée,178000
Ford,Focus,2014,Diesel,6,17000,5,Non,Excellent,Manuelle,WW au Maroc,128000
Peugeot,208,2017,Diesel,6,125000,5,Non,Excellent,Manuelle,WW au Maroc,116000
Volkswagen,Touareg,2013,Diesel,12,225000,5,Non,Excellent,Automatique,WW au Maroc,138000
Renault,Fluence,2010,Diesel,6,325000,5,Non,Bon,Manuelle,WW au Maroc,83000
Citroen,C3,2010,Diesel,6,225000,5,Non,Très bon,Manuelle,WW au Maroc,86000
Renault,Kangoo,2010,Essence,6,105000,5,Non,Excellent,Manuelle,WW au Maroc,70000
Renault,Clio,1990,Essence,7,275000,5,Non,Bon,Manuelle,Dédouanée,27000
Fiat,Uno,1995,Diesel,17,2000,5,Oui,Très bon,Manuelle,WW au Maroc,18000
Ford,Fiesta,2017,Diesel,6,7000,5,Oui,Excellent,Manuelle,WW au Maroc,130000
Volkswagen,Touareg,2012,Diesel,12,225000,5,Non,Excellent,Automatique,WW au Maroc,124000
Mercedes-Benz,Classe C,2013,Diesel,9,275000,5,Non,Très bon,Automatique,WW au Maroc,135000
Opel,Astra,2019,Diesel,5,72000,5,Non,Excellent,Automatique,WW au Maroc,178000
Dacia,Logan,2016,Diesel,6,145000,5,Non,Très bon,Manuelle,WW au Maroc,95000
Dacia,Dokker,2015,Diesel,6,135000,5,Non,Excellent,Manuelle,WW au Maroc,112000
Volkswagen,Passat CC,2016,Diesel,8,155000,5,Non,Excellent,Manuelle,WW au Maroc,165000
Opel,Corsa,2011,Essence,6,92000,5,Non,Bon,Manuelle,WW au Maroc,65000
Dacia,Logan,2018,Diesel,6,195000,5,Non,Très bon,Manuelle,WW au Maroc,96000
Ford,Mondeo,2007,Diesel,8,165000,5,Non,Très bon,Manuelle,Dédouanée,93000
Alfa Romeo,Stelvio,2022,Diesel,8,62000,5,Oui,Excellent,Automatique,WW au Maroc,339000
Peugeot,205,1985,Diesel,6,2000,3,Non,Très bon,Manuelle,Dédouanée,27000
Volkswagen,Caravelle,2005,Diesel,10,225000,5,Non,Très bon,Automatique,Dédouanée,155000
Toyota,Corolla Cross,2022,Hybride,10,62000,5,Oui,Excellent,Automatique,WW au Maroc,285000
Hyundai,Tucson,2022,Diesel,6,115000,5,Oui,Très bon,Automatique,WW au Maroc,297997
Mercedes-Benz,220,2010,Diesel,8,275000,5,Oui,Excellent,Manuelle,WW au Maroc,72000
Citroen,Berlingo,2017,Diesel,6,325000,5,Non,Très bon,Manuelle,WW au Maroc,125000
Mercedes-Benz,Classe B,2018,Diesel,6,105000,5,Non,Excellent,Automatique,WW au Maroc,198000
Volvo,S60,2017,Diesel,8,195000,5,Oui,Excellent,Automatique,WW au Maroc,165000
Skoda,Octavia,2021,Diesel,8,135000,3,Oui,Excellent,Manuelle,Dédouanée,190000
Peugeot,407,2010,Diesel,8,225000,5,Non,Très bon,Automatique,WW au Maroc,78000
Hyundai,Accent,2022,Diesel,6,62000,5,Oui,Excellent,Automatique,WW au Maroc,179000
Ford,Fiesta,2016,Diesel,6,125000,5,Non,Très bon,Manuelle,WW au Maroc,98000
Dacia,Dokker,2021,Diesel,6,105000,3,Oui,Excellent,Manuelle,WW au Maroc,150000
Hyundai,Santa Fe,2019,Diesel,8,165000,5,Non,Très bon,Automatique,WW au Maroc,285000
Fiat,Fiorino,2021,Diesel,5,145000,5,Non,Excellent,Manuelle,WW au Maroc,104000
Dacia,Duster,2022,Diesel,6,57000,5,Non,Excellent,Automatique,WW au Maroc,215000
Volkswagen,Touran,2015,Diesel,6,17000,5,Non,Très bon,Manuelle,Dédouanée,175000
Dacia,Duster,2019,Diesel,6,125000,5,Non,Excellent,Manuelle,WW au Maroc,100
Seat,Ateca,2020,Diesel,8,145000,5,Oui,Excellent,Automatique,WW au Maroc,290000
Mercedes-Benz,220,2014,Diesel,9,195000,5,Non,Excellent,Automatique,Dédouanée,190000
BMW,Série 6,2015,Diesel,12,175000,5,Non,Très bon,Automatique,WW au Maroc,230000
Renault,Express,2021,Diesel,6,155000,5,Non,Excellent,Manuelle,WW au Maroc,153000
Volkswagen,Tiguan,2012,Diesel,8,225000,5,Non,Excellent,Automatique,Dédouanée,175000
Hyundai,ix35,2013,Diesel,8,165000,5,Non,Très bon,Automatique,WW au Maroc,130000
Opel,Astra,2020,Diesel,6,82000,5,Oui,Excellent,Manuelle,WW au Maroc,165000
Volkswagen,Golf 6,2010,Diesel,6,225000,5,Non,Excellent,Automatique,Dédouanée,140000
Volkswagen,Touareg,2019,Diesel,12,135000,5,Oui,Excellent,Automatique,WW au Maroc,320000
Fiat,500X,2018,Diesel,8,77000,5,Oui,Excellent,Automatique,WW au Maroc,175000
Renault,Megane,2022,Diesel,6,92000,5,Oui,Excellent,Automatique,WW au Maroc,205000
Renault,Clio,2013,Diesel,6,135000,5,Non,Très bon,Manuelle,WW au Maroc,99000
Hyundai,Tucson,2023,Diesel,6,27000,5,Oui,Neuf,Automatique,WW au Maroc,315000
Volkswagen,Tiguan,2020,Diesel,25,225000,5,Non,Très bon,Automatique,WW au Maroc,280000
Ford,Kuga,2025,Diesel,8,185000,5,Non,Très bon,Manuelle,WW au Maroc,155000
Fiat,Uno,1996,Essence,6,275000,5,Non,Excellent,Manuelle,WW au Maroc,26000
Mercedes-Benz,Classe E,2019,Diesel,8,155000,5,Oui,Excellent,Automatique,WW au Maroc,320000
Kia,Seltos,2020,Diesel,6,115000,5,Non,Très bon,Manuelle,WW au Maroc,188000
Renault,Clio,2021,Diesel,6,77000,5,Oui,Excellent,Manuelle,WW au Maroc,135000
Dacia,Dokker,2019,Diesel,6,165000,5,Non,Excellent,Manuelle,WW au Maroc,122000
Alfa Romeo,Giulietta,2016,Diesel,8,105000,5,Non,Excellent,Automatique,WW au Maroc,147000
Dacia,Duster,2019,Diesel,6,62000,5,Oui,Excellent,Manuelle,WW au Maroc,165000
Ford,Focus,2008,Diesel,7,275000,5,Non,Bon,Manuelle,WW au Maroc,87000
Hyundai,Santa Fe,2022,Diesel,9,82000,5,Oui,Bon,Automatique,WW au Maroc,358000
Fiat,Siena,2003,Diesel,7,7000,3,Non,Excellent,Manuelle,WW au Maroc,42000
Hyundai,Accent,2023,Diesel,6,67000,5,Oui,Excellent,Automatique,WW au Maroc,179000
Toyota,Corolla,2016,Diesel,6,125000,5,Oui,Excellent,Manuelle,WW au Maroc,140000
Toyota,Yaris,2012,Diesel,8,27000,3,Oui,Très bon,Manuelle,WW au Maroc,70000
Maserati,Levante,2017,Diesel,12,105000,5,Non,Excellent,Automatique,WW au Maroc,375000
Nissan,Note,2015,Diesel,6,7000,5,Oui,Excellent,Manuelle,Dédouanée,97000
Volkswagen,Touareg,2010,Diesel,12,275000,5,Oui,Excellent,Automatique,Importée neuve,129000
Volkswagen,Tiguan,2018,Diesel,8,165000,5,Non,Excellent,Automatique,Dédouanée,295000
Abarth,595,2022,Essence,4,27000,3,Oui,Excellent,Automatique,WW au Maroc,245000
Volkswagen,Golf 7,2015,Diesel,8,225000,5,Non,Excellent,Automatique,Importée neuve,220000
Toyota,C-HR,2019,Essence,10,52000,5,Oui,Très bon,Automatique,WW au Maroc,197000
Dacia,Logan,2019,Diesel,6,105000,5,Oui,Neuf,Manuelle,WW au Maroc,120000
Fiat,Albea,2009,Essence,8,225000,5,Non,Très bon,Manuelle,WW au Maroc,38000
Dacia,Logan,2012,Diesel,7,2000,5,Non,Excellent,Manuelle,WW au Maroc,76000
Mercedes-Benz,Classe B,2011,Diesel,8,225000,5,Non,Très bon,Manuelle,WW au Maroc,90000
Dacia,Duster,2021,Diesel,7,125000,5,Oui,Très bon,Manuelle,WW au Maroc,200000
Renault,Clio,2021,Diesel,6,72000,5,Oui,Très bon,Manuelle,WW au Maroc,176000
Peugeot,3008,2015,Diesel,6,165000,5,Non,Très bon,Manuelle,WW au Maroc,110000
Volkswagen,Touran,2013,Diesel,10,32000,5,Non,Bon,Manuelle,Dédouanée,120000
Kia,Picanto,2022,Essence,6,47000,5,Oui,Très bon,Manuelle,WW au Maroc,116000
Renault,19,1990,Diesel,7,145000,5,Non,Excellent,Manuelle,Dédouanée,28000
Audi,A4,2013,Diesel,8,225000,5,Oui,Très bon,Automatique,WW au Maroc,138000
Fiat,500,2017,Diesel,5,82000,3,Non,Très bon,Manuelle,WW au Maroc,105000
Porsche,Cayenne,2012,Diesel,12,225000,5,Non,Excellent,Automatique,Importée neuve,270000
Peugeot,Partner,2008,Essence,6,325000,5,Non,Très bon,Manuelle,WW au Maroc,53000
Jaguar,XE,2018,Diesel,8,72000,5,Non,Bon,Automatique,WW au Maroc,255000
Hyundai,i10,2012,Essence,5,165000,5,Non,Excellent,Manuelle,WW au Maroc,66000
Volkswagen,Tiguan,2021,Diesel,8,77000,5,Oui,Excellent,Automatique,WW au Maroc,320000
Audi,Q5,2020,Diesel,8,92000,5,Non,Excellent,Automatique,WW au Maroc,378000
Volkswagen,Tiguan,2020,Diesel,8,105000,5,Oui,Neuf,Automatique,Dédouanée,380000
Volkswagen,Touareg,2019,Diesel,12,155000,5,Oui,Excellent,Automatique,WW au Maroc,320000
Mercedes-Benz,Classe CLA,2018,Diesel,9,165000,5,Oui,Excellent,Automatique,Dédouanée,335000
Jeep,Grand Cherokee,2016,Diesel,12,225000,5,Non,Bon,Automatique,WW au Maroc,130000
Peugeot,208,2023,Diesel,7,42000,3,Oui,Excellent,Manuelle,WW au Maroc,167000
Peugeot,208,2022,Essence,6,62000,5,Oui,Excellent,Manuelle,WW au Maroc,129000
Renault,Clio,2021,Diesel,5,37000,5,Oui,Excellent,Manuelle,WW au Maroc,150000
Volkswagen,Caddy,2020,Diesel,8,225000,5,Non,Excellent,Automatique,Dédouanée,236000
Volkswagen,Tiguan,2012,Diesel,8,275000,5,Non,Très bon,Automatique,Dédouanée,168000
Citroen,C4,2005,Diesel,6,175000,5,Non,Très bon,Manuelle,WW au Maroc,66000
Mercedes-Benz,Classe A,2021,Hybride,8,52000,5,Oui,Excellent,Automatique,Dédouanée,375000
Mini,Cooper,2015,Diesel,8,135000,5,Oui,Excellent,Automatique,WW au Maroc,185000
Toyota,Corolla,2021,Hybride,9,57000,5,Oui,Excellent,Automatique,WW au Maroc,189000
BMW,Série 1,2014,Diesel,6,225000,5,Non,Excellent,Manuelle,Dédouanée,157000
Volkswagen,Touareg,2020,Diesel,8,125000,5,Oui,Excellent,Automatique,WW au Maroc,370000
Volkswagen,Polo,2007,Diesel,6,225000,5,Non,Bon,Manuelle,Importée neuve,74000
Jeep,Renegade,2018,Diesel,6,52000,5,Oui,Très bon,Manuelle,WW au Maroc,193000
Nissan,Juke,2022,Essence,6,7000,5,Oui,Bon,Automatique,WW au Maroc,180000
Land Rover,Range Rover Vogue,2013,Diesel,18,145000,5,Oui,Excellent,Automatique,Importée neuve,270000
Renault,Master,2013,Diesel,9,175000,5,Non,Très bon,Manuelle,WW au Maroc,135000
Peugeot,308,2009,Diesel,6,27000,5,Non,Bon,Manuelle,WW au Maroc,85000
Kia,Picanto,2007,Essence,5,97000,5,Oui,Excellent,Manuelle,WW au Maroc,57998
Hyundai,ix35,2014,Diesel,7,165000,5,Oui,Excellent,Manuelle,WW au Maroc,153000
Ford,Fiesta,2018,Essence,5,135000,5,Non,Très bon,Manuelle,WW au Maroc,112000
Fiat,500,2019,Essence,6,135000,3,Non,Très bon,Automatique,WW au Maroc,108000
Volkswagen,Passat,2008,Diesel,8,275000,5,Oui,Excellent,Manuelle,WW au Maroc,98000
Honda,HR-V,2022,Essence,9,52000,5,Non,Bon,Automatique,WW au Maroc,238000
Peugeot,407,2009,Diesel,8,195000,5,Non,Excellent,Automatique,WW au Maroc,69000
Volkswagen,Passat,2015,Diesel,8,155000,5,Non,Excellent,Automatique,Dédouanée,182000
Renault,Express,1998,Diesel,7,225000,3,Non,Excellent,Manuelle,Dédouanée,45000
Dacia,Sandero,2022,Diesel,6,82000,5,Non,Excellent,Manuelle,WW au Maroc,135000
Volkswagen,Tiguan,2014,Diesel,8,22000,5,Non,Très bon,Automatique,WW au Maroc,167000
Hyundai,Accent,2012,Diesel,6,125000,5,Oui,Très bon,Manuelle,WW au Maroc,105000
Volkswagen,Tiguan,2015,Diesel,8,92000,5,Non,Très bon,Manuelle,Dédouanée,210000
Renault,R4,1988,Essence,6,135000,3,Non,Très bon,Manuelle,Dédouanée,27000
Peugeot,2008,2017,Diesel,6,97000,5,Oui,Excellent,Manuelle,WW au Maroc,145000
Jeep,Renegade,2023,Hybride,8,12000,5,Oui,Excellent,Automatique,WW au Maroc,236900
Volkswagen,Touareg,2017,Diesel,12,195000,5,Oui,Excellent,Automatique,WW au Maroc,187000
Opel,Combo,2024,Diesel,6,2000,5,Oui,Excellent,Manuelle,WW au Maroc,178000
Fiat,500,2022,Essence,5,52000,5,Oui,Excellent,Manuelle,WW au Maroc,120000
Hyundai,Accent,2021,Diesel,6,115000,5,Non,Très bon,Automatique,WW au Maroc,138000
Hyundai,Tucson,2021,Diesel,6,135000,5,Non,Très bon,Automatique,WW au Maroc,285000
Peugeot,3008,2022,Diesel,6,42000,5,Oui,Excellent,Manuelle,WW au Maroc,280000
Peugeot,208,2023,Diesel,6,7000,5,Oui,Excellent,Manuelle,Dédouanée,147000
Peugeot,208,2018,Diesel,6,105000,5,Oui,Très bon,Manuelle,WW au Maroc,123000
BMW,Série 5,2011,Diesel,12,275000,5,Oui,Très bon,Automatique,Dédouanée,165000
Toyota,Corolla,2015,Diesel,5,225000,5,Oui,Excellent,Manuelle,WW au Maroc,120000
Volkswagen,Touareg,2019,Diesel,12,225000,5,Non,Très bon,Automatique,WW au Maroc,330000
BMW,Série 2,2018,Diesel,8,125000,3,Non,Excellent,Automatique,WW au Maroc,260000
Mercedes-Benz,220,2003,Diesel,9,325000,5,Non,Excellent,Automatique,Dédouanée,90000
Volkswagen,Golf 7,2018,Diesel,8,115000,5,Non,Très bon,Automatique,WW au Maroc,178000
Renault,Kangoo,2021,Diesel,6,97000,5,Oui,Excellent,Manuelle,WW au Maroc,132000
Alfa Romeo,Tonale,2023,Hybride,8,17000,5,Oui,Très bon,Automatique,WW au Maroc,355000
BMW,Série 3,2003,Diesel,8,225000,5,Oui,Très bon,Manuelle,WW au Maroc,75000
DS,DS4,2023,Diesel,6,62000,5,Oui,Excellent,Automatique,WW au Maroc,340000
Renault,Megane,2003,Diesel,6,275000,5,Non,Bon,Manuelle,WW au Maroc,60000
Volkswagen,Passat CC,2017,Diesel,8,155000,5,Non,Excellent,Automatique,WW au Maroc,175000
Dacia,Logan,2022,Diesel,5,62000,5,Oui,Excellent,Manuelle,WW au Maroc,140000
Hyundai,i40,2015,Diesel,7,165000,5,Non,Excellent,Manuelle,WW au Maroc,130000
Dacia,Logan,2006,Diesel,6,2000,5,Non,Très bon,Manuelle,Dédouanée,65000
Renault,Captur,2021,Diesel,6,27000,5,Non,Excellent,Manuelle,WW au Maroc,198000
Ssangyong,Rexton,2005,Diesel,11,195000,5,Non,Très bon,Manuelle,WW au Maroc,15000
Ford,Fusion,2017,Diesel,8,105000,5,Non,Très bon,Automatique,WW au Maroc,157000
Opel,Grandland,2024,Diesel,6,12000,5,Oui,Excellent,Automatique,WW au Maroc,285000
Peugeot,508,2019,Diesel,6,165000,5,Non,Excellent,Manuelle,WW au Maroc,155000
Renault,Megane,2024,Diesel,6,2000,5,Oui,Neuf,Automatique,WW au Maroc,268000
Volkswagen,Golf 5,2006,Essence,8,185000,5,Oui,Excellent,Manuelle,WW au Maroc,67000
Toyota,C-HR,2017,Hybride,10,72000,5,Oui,Excellent,Automatique,WW au Maroc,189000
Mercedes-Benz,Classe E,2018,Diesel,8,125000,5,Oui,Excellent,Automatique,WW au Maroc,335000
Audi,A6,2020,Diesel,8,195000,5,Non,Excellent,Automatique,WW au Maroc,325000
Dacia,Duster,2022,Diesel,6,92000,5,Non,Excellent,Manuelle,WW au Maroc,160000
Fiat,Tipo,2020,Diesel,5,135000,5,Oui,Excellent,Manuelle,WW au Maroc,116000
Ford,Ka,2012,Essence,7,82000,3,Oui,Très bon,Manuelle,Dédouanée,68000
Renault,Clio,2021,Diesel,6,125000,5,Non,Excellent,Manuelle,WW au Maroc,123000
Hyundai,Elantra,1997,Essence,9,115000,5,Non,Bon,Manuelle,Dédouanée,30000
Ford,Fiesta,2018,Diesel,6,225000,5,Oui,Excellent,Manuelle,WW au Maroc,105000
Dacia,Duster,2022,Diesel,6,62000,5,Oui,Très bon,Automatique,WW au Maroc,208000
Volkswagen,Tiguan,2018,Diesel,8,67000,5,Non,Excellent,Automatique,WW au Maroc,250000
Peugeot,2008,2016,Diesel,6,155000,5,Oui,Excellent,Manuelle,WW au Maroc,128000
Peugeot,3008,2021,Diesel,8,37000,5,Non,Excellent,Automatique,WW au Maroc,310000
Dacia,Duster,2015,Diesel,6,105000,5,Non,Très bon,Manuelle,WW au Maroc,129000
Ford,Kuga,2013,Diesel,8,225000,5,Non,Très bon,Manuelle,WW au Maroc,143000
Dacia,Logan,2021,Diesel,6,72000,5,Oui,Excellent,Manuelle,WW au Maroc,123000
Mercedes-Benz,Classe E,2019,Diesel,8,32000,5,Oui,Excellent,Automatique,WW au Maroc,370000
Dacia,Duster,2018,Diesel,6,145000,5,Oui,Excellent,Automatique,WW au Maroc,135000
BMW,Série 5,2012,Diesel,8,185000,5,Non,Bon,Automatique,WW au Maroc,180000
Ford,Fiesta,2016,Diesel,6,175000,5,Non,Excellent,Manuelle,WW au Maroc,108000
Toyota,Corolla Cross,2022,Hybride,10,62000,5,Oui,Excellent,Automatique,WW au Maroc,300000
Fiat,500,2023,Essence,7,32000,3,Oui,Excellent,Automatique,WW au Maroc,145000
Jaguar,XF,2015,Diesel,8,195000,5,Non,Très bon,Automatique,WW au Maroc,165000
Citroen,C4,2012,Diesel,6,225000,5,Non,Très bon,Manuelle,WW au Maroc,93000
Toyota,Auris,2008,Diesel,5,275000,5,Non,Excellent,Manuelle,WW au Maroc,80000
Citroen,C4,2016,Diesel,6,17000,5,Non,Excellent,Automatique,WW au Maroc,140000
Renault,Clio,2020,Diesel,6,115000,5,Oui,Très bon,Manuelle,WW au Maroc,103000
Mercedes-Benz,Classe E,2020,Diesel,9,185000,5,Oui,Très bon,Automatique,WW au Maroc,405000
Hyundai,Creta,2021,Diesel,6,77000,5,Oui,Excellent,Automatique,WW au Maroc,238000
